"Hugo_Symbol","logFC","logCPM","LR","PValue","FDR"
"SLC26A3",-3.2528913563706,-1.71921462914183,24.3655431675882,7.96812252281817e-07,6.31155654622555e-05
"DIO1",-2.78084339830221,6.76897558275944,24.2229129649292,8.58053705613126e-07,6.76821274402454e-05
"CUX2",-3.54259442761249,2.74825727467814,24.1881692074319,8.73673270470943e-07,6.86270353954925e-05
"TDH",-1.95917040518385,-0.68989395010336,24.0936707455401,9.17614042453215e-07,7.14828922658182e-05
"ANXA8",2.00547065706823,1.50815516568992,23.8829642162088,1.02373711836988e-06,7.74889726921652e-05
"MPPED2",-1.73697566585627,3.84277599289597,23.8629835242214,1.03441828984121e-06,7.76926438250456e-05
"SH2D6",-2.0775473589071,-0.725170142741572,23.8037081998095,1.06676748751587e-06,7.9175986908068e-05
"AKR1C1",-2.46317432005702,3.79598410192015,23.6363365133254,1.1636923476269e-06,8.44661373427157e-05
"ZNF536",-2.54160242642117,0.570303362258658,23.6219218883549,1.1724419913147e-06,8.44661373427157e-05
"FOXJ1",-2.19816544109823,1.85223369267485,23.6195507967009,1.17388754422828e-06,8.44661373427157e-05
"C4orf17",1.50416544852159,-3.05278622380696,23.5975255510651,1.18740110325671e-06,8.51136334547357e-05
"BCHE",-2.5479663591426,2.00219611253792,23.5549600927219,1.21396078931973e-06,8.63607124537943e-05
"MT1F",-1.87280798194148,7.00951336292914,23.5390479030523,1.22404185587573e-06,8.64256069923943e-05
"CST4",1.82377051579014,1.57059210741643,23.3402747992845,1.35728018573509e-06,9.27081379039055e-05
"PRRT4",-2.7494209225211,1.95578132252931,23.263456156106,1.41258649648565e-06,9.5448317676514e-05
"C11orf9",-2.02822088943029,3.30894817608984,23.253887542194,1.41963197789709e-06,9.55817930261281e-05
"SLC35F1",-1.65357007421774,1.32686913462428,23.2238149371512,1.44200506043929e-06,9.6668981195087e-05
"KRT16",2.10749013906748,0.836774749445944,23.2184478377515,1.44603504652103e-06,9.6668981195087e-05
"MMP7",1.72308225736661,4.48332812250947,23.1337484015468,1.51114990455113e-06,9.90140111723125e-05
"SLC7A10",-2.38421023358848,-0.783067383769347,23.0350096785344,1.59078003542772e-06,0.00010376949905842
"KHDRBS2",-1.74607293988962,1.17041276611131,23.0248402448843,1.59921680947166e-06,0.000103960121697102
"COL9A3",-3.33957826680243,7.00730483758699,22.8997907060527,1.70670436160734e-06,0.00010984686141416
"ST8SIA5",-1.98116655011676,-0.76635820023159,22.8378453469383,1.76260480079977e-06,0.00011225887062391
"SERPINB4",2.14850842221695,-2.80559606680518,22.6526129377842,1.94096086709515e-06,0.000121162232670456
"IHH",-5.36283542723325,-0.450174420019886,22.6434079166551,1.950281969289e-06,0.000121342295990219
"BTBD17",-3.7818847653051,-0.408129594221814,22.4223370940259,2.18814344876042e-06,0.000132639486482416
"LINC00930",-1.52992318148391,-1.23158908989163,22.3959604590334,2.21840111259666e-06,0.000133941857161439
"NKAIN1",-3.49641467648959,-0.187904825411946,22.3912588797255,2.22383838805063e-06,0.000133941857161439
"SERPINB13",2.04151597519898,-3.11963932481571,22.3279863828897,2.2983256962561e-06,0.000136196792271037
"KCNC1",-1.55196952923087,-1.87029395029253,22.2921234392107,2.34165135613571e-06,0.000137491653979142
"C10orf90",-2.85603158146543,-0.916542558494781,22.2745168885492,2.36322057614298e-06,0.000137504426856319
"AQP7",-2.11779590251599,0.78757999071888,22.2072777651313,2.44744322215027e-06,0.000141966768073775
"NPY",-5.42089087266721,2.39416563478022,22.0485691854797,2.65837768918496e-06,0.00015216591735967
"UPK3B",-1.76998700107421,-0.386281244687826,22.0258900421052,2.68997405676118e-06,0.000152745153367656
"CEACAM8",2.02622789044147,-2.40291586563819,21.9305328015987,2.82700060872865e-06,0.00015857739516395
"MAFA",-2.64435925320621,-2.28190672235193,21.8595405439055,2.93354398036676e-06,0.000161810677587823
"CA8",-2.23245366078751,-0.0978205818331357,21.8473054520027,2.95230894713906e-06,0.000161810677587823
"SLC26A7",-1.52208677218632,7.76934224719559,21.8471005109832,2.95262428868083e-06,0.000161810677587823
"TMEM40",1.82909080328793,-1.23945565199976,21.7477315367303,3.10957332955572e-06,0.000167970419509411
"C9orf152",-1.88411773335776,-1.26430025770895,21.7348042113704,3.13059759390223e-06,0.0001682560184198
"HP",-3.10245712740641,3.1797772491626,21.5516291114582,3.44429981481097e-06,0.000181882185178758
"FAM26D",-3.11990879793063,-2.45352584606025,21.4200476531221,3.68893797763957e-06,0.000190531119875236
"SLC26A4",-1.59459205481021,7.7784651797705,21.282295635654,3.96375498763161e-06,0.000200697897493478
"C14orf68",-1.91920434987547,-1.1888579543408,21.2788201168216,3.97094821584274e-06,0.000200697897493478
"IRS4",-2.15230487093343,-0.217275107997124,21.2470940799863,4.03721968555318e-06,0.000201333240079007
"GABRG1",-1.89585245163083,-0.680313423150432,21.1672733331512,4.20890559632738e-06,0.000206124058719442
"KIF19",-2.15027231240205,1.43145413227321,21.0072496098535,4.57548773896691e-06,0.000219943205884712
"IL22RA2",1.64053647892565,-0.982683242143747,21.0032427018516,4.58506683177869e-06,0.000219943205884712
"PAPL",1.57561361983013,-2.86694189269297,20.9802678863244,4.64038128300117e-06,0.000222031644535883
"FAM189A1",-1.69486771618689,2.3992535437416,20.8929232582934,4.85685606739866e-06,0.000228332794470323
