"Hugo_Symbol","logFC","logCPM","LR","PValue","FDR"
"CEACAM8",3.34797832078974,-2.40291586563819,40.475222892721,1.99125210130942e-10,1.85303583428614e-09
"KCNA2",-3.23676430356962,-1.04192976224582,40.46386827249,2.00285773777146e-10,1.86182811008223e-09
"CEACAM4",1.9906920728617,-1.8517888142785,40.3745736333626,2.09651837184077e-10,1.94601498502915e-09
"LPAR3",2.28168075872042,-1.77827394730017,40.3285663294228,2.14647402133651e-10,1.98659718816559e-09
"MDS2",-1.78365105006939,-0.275257593311938,40.2658483490671,2.21649948203372e-10,2.0463001094662e-09
"NWD1",-3.16315359811687,1.15315738553024,40.221092725795,2.26786372567175e-10,2.08962692846353e-09
"TUBA3D",-1.99925895328004,-2.09467391620915,40.217762053423,2.27173350679029e-10,2.09217000830535e-09
"CRIP3",-1.98198904333773,-1.39650137368861,40.2023635313395,2.28971056665034e-10,2.10564017573133e-09
"SDK1",1.8919555421843,5.06084814226048,40.1472576934943,2.35521880541463e-10,2.16166430962399e-09
"NKPD1",-1.80130275565856,-0.595870797551847,39.9791799673358,2.56684249843836e-10,2.34908014037582e-09
"RSPH6A",-1.93953146302322,2.01772620772677,39.9718231533084,2.57652824878687e-10,2.35332899932801e-09
"ATP1B2",-1.90355538605038,4.05483439225758,39.9584810208034,2.59418752573011e-10,2.36831105254548e-09
"WNK2",-1.73517893426713,1.46647853905635,39.9464888145267,2.61016345294385e-10,2.37983723273221e-09
"LINC00964",-2.46342195536067,-2.82244695242165,39.9179796796232,2.64853962706979e-10,2.40976201976446e-09
"CLRN3",1.53796497319621,-1.81465620528628,39.8684309888602,2.71658600239715e-10,2.47048139494409e-09
"OR2T8",-2.00685786724941,-1.57778143181198,39.84621461095,2.74766191773277e-10,2.49633361316136e-09
"BVES",-1.96198691790685,1.39630001484327,39.8022507922027,2.81021067873463e-10,2.54824875976456e-09
"HK3",1.68300522388512,2.28227632597026,39.7193328782195,2.93208645720128e-10,2.65365789203834e-09
"IL24",1.88756521174105,-1.55563424181343,39.6826480965336,2.98768215592156e-10,2.70008552269575e-09
"COL9A1",-2.17925911891186,-0.724685671591246,39.6757413516091,2.99826676024544e-10,2.70835289718002e-09
"C8A",-4.28877768769943,-1.0879850259759,39.6162541466139,3.09099921894883e-10,2.78811087443174e-09
"NMU",2.87126407893826,4.1056003154866,39.5398265631643,3.21436610292958e-10,2.88833316360479e-09
"ZDHHC22",-4.53936020095201,-1.25453115604118,39.5224205106513,3.24314458022456e-10,2.91255408550943e-09
"ALDH4A1",-1.60445775645376,4.30526622882676,39.5213535658819,3.24491699126292e-10,2.91255408550943e-09
"GRIN2C",-3.05585306419966,4.40781984651583,39.5207284187145,3.24595593764869e-10,2.91255408550943e-09
"DPP4",1.66834195309594,7.39659378653077,39.5043569275285,3.27328296976984e-10,2.93288643279948e-09
"DHDPSL",-2.51987632239843,0.52867556420806,39.4801924332471,3.31403938672631e-10,2.9637699486985e-09
"CD177",3.75975928810707,3.9206346919539,39.4704055986757,3.33069028962157e-10,2.97583759904956e-09
"C13orf36",-3.89027460714206,2.2174052156508,39.4060933098565,3.44221159801566e-10,3.06965813840072e-09
"VSTM1",2.32545989605457,-2.84655673699579,39.3316402715178,3.5759948136763e-10,3.17993652016158e-09
"IL22RA1",-1.78322012709347,2.47460632383664,39.2961374678089,3.64160982655677e-10,3.2337083584667e-09
"IGF2",-4.00049712358465,7.58165486725094,39.2394656367364,3.74885544285474e-10,3.31800107083087e-09
"IGFBP6",1.777798984088,7.56235347311568,39.2098975858613,3.80605936731178e-10,3.36389269538498e-09
"HAPLN2",-2.39383927114858,-2.08279986798866,39.1515879524418,3.92144189535033e-10,3.46100293123335e-09
"BCL2A1",1.59811305590804,1.85430390997336,39.0689747430697,4.09093690522222e-10,3.59712418550603e-09
"C15orf55",2.06461179837386,-3.06250732702453,39.0624952709817,4.1045367927518e-10,3.60739988890242e-09
"COL23A1",-2.13525391565317,5.63069184543084,39.0207196664612,4.19331368431337e-10,3.67514409933406e-09
"CCL16",-2.05112263123928,-2.55517408491022,38.9923613637761,4.25467049289884e-10,3.7202712491711e-09
"QPRT",-2.10660775714805,3.66533462366434,38.8699720212908,4.52995444901323e-10,3.94633554865052e-09
"CSMD1",-3.45879126739948,2.21125956669075,38.7422058257836,4.83637560678648e-10,4.19582848316331e-09
"WFIKKN1",-1.76818215537605,-0.37425236524169,38.7271759139437,4.87375965060601e-10,4.22437319233216e-09
"C10orf90",-4.26774203388383,-0.916542558494781,38.669925184259,5.01882907431122e-10,4.3421278434564e-09
"C1orf65",2.16045092923133,-2.53854566855126,38.6169059023345,5.15702921626521e-10,4.45147961469926e-09
"KIT",-2.45747855955384,5.13562373012092,38.6095311230957,5.176551808523e-10,4.46628625603092e-09
"PPYR1",-3.7395185778192,-1.48099513343829,38.6074382388017,5.18210557994555e-10,4.46903268038122e-09
"FAM124A",-1.65909472251169,0.451677795514564,38.5847328257012,5.24274245567368e-10,4.51719290559233e-09
"INSC",-2.60837579489305,-1.11416289291899,38.5791816554084,5.25767511200441e-10,4.52385628532666e-09
"HIST1H3H",-1.85493829207036,-1.47889719316584,38.5532105830966,5.32810494831272e-10,4.58236471193391e-09
"KCND2",2.04282837963084,-1.3162047997643,38.5202690583708,5.41879814790616e-10,4.65187534992381e-09
"C15orf59",-1.91200924414815,0.101740709824385,38.5093005462495,5.44933789002402e-10,4.67580596586188e-09
"C9orf153",-1.62612059944999,-2.54956980190964,38.5084781669801,5.45163458145789e-10,4.67580596586188e-09
"FAT3",2.00244819004454,-1.75904835175581,38.4836886295394,5.5213220756317e-10,4.73342263618958e-09
"GPR83",-2.13921574030345,2.41736779269322,38.3497710927397,5.91350252727004e-10,5.04668853074218e-09
"INHBA",1.86760076035934,1.96702455986901,38.30530175259,6.04980569312359e-10,5.15600980681582e-09
"SLC27A6",2.28305803423216,6.17115435926325,38.2702775696511,6.15936919237917e-10,5.24464444510985e-09
"IRX6",-4.81501984044049,1.34052759564987,38.236096917836,6.26820908331941e-10,5.33250350355313e-09
"ABCC4",-1.75362710570685,3.56050449616212,38.1867394642901,6.42878256356966e-10,5.45433883386208e-09
"C5orf49",-1.73297453443743,-0.234261492481769,38.1525990735246,6.54225399808872e-10,5.53566303285316e-09
"NPR3",-2.62055312046698,2.17988384716421,38.0528588722732,6.88537496296559e-10,5.81034417197078e-09
"LINC01096",1.96872907521898,-2.7952916268601,38.0068198978329,7.04977763717923e-10,5.93844539839602e-09
"IFLTD1",-4.13137117917261,-2.54421112048537,37.920984298545,7.36685894910913e-10,6.19170864505597e-09
"DGCR10",-2.59954355741095,-1.90149132306789,37.8985586280178,7.45202765365953e-10,6.25214175909165e-09
"C1R",1.57138649538791,6.28001495650143,37.8407763110612,7.67604487137623e-10,6.41439707070854e-09
"CXCL3",1.84230503246708,-0.403597625588989,37.8371609598391,7.6902833418043e-10,6.42344800884779e-09
"MMEL1",-4.95937360599101,0.00766886081534114,37.6313126395083,8.54615064794256e-10,7.09432109269102e-09
"C6orf52",-1.86729235316049,-1.36393706261002,37.6130996156257,8.6263209127516e-10,7.15772015172505e-09
"RPL23AP32",-2.5972128026112,-2.38351610983144,37.6064087136687,8.65596174193728e-10,7.17915489480869e-09
"KCNK3",-1.88573111908132,4.36030869698702,37.585421338777,8.74959944250003e-10,7.24725169991259e-09
"WBSCR26",1.68981237849848,1.40001605171789,37.556615302491,8.87977459037793e-10,7.34861767242339e-09
"MT1E",-1.78120780801809,7.00362367788917,37.5301921920786,9.00088569833784e-10,7.44231128004671e-09
"LRRC37A6P",-1.68993231998832,1.47188070595982,37.3883138374372,9.68004136509834e-10,7.94462950869978e-09
"RDH12",-2.02410214292382,0.555927949111109,37.3766243114883,9.73823474834243e-10,7.98543721077649e-09
"UGT3A2",-4.00091163770764,-0.172807695699133,37.2777088889335,1.02448952549504e-09,8.37903537294249e-09
"IL4I1",1.5705991599152,2.83994369512461,37.2612059659759,1.03319587007318e-09,8.44291657677489e-09
"GP9",-2.40160024917726,-2.9502815485135,37.2247943637162,1.05266825422447e-09,8.59458723630994e-09
"C6orf122",1.51392922937858,-0.253108357312566,37.1491793997022,1.09428786673841e-09,8.90003361540099e-09
"SLC5A8",-3.66803207062998,4.19775596713541,37.1491072727268,1.09432834290789e-09,8.90003361540099e-09
"SNX20",1.65463123688788,0.961578789872638,37.0532636466855,1.14946027802591e-09,9.31225834178959e-09
"OSBPL6",-1.82557751391232,1.01966703191055,36.9731219721805,1.19768927111617e-09,9.69464926538514e-09
"ENPP3",-3.60031992449059,1.87308617084128,36.9070890461854,1.23894653159117e-09,1.00114102072682e-08
"C20orf201",-2.56151053049089,-1.8967243728629,36.8825567624609,1.25463422910359e-09,1.01294922856792e-08
"PLA2G4F",-2.30571077721686,2.32180407213681,36.868302347075,1.26384071975568e-09,1.01907293622045e-08
"CD52",1.55100653244713,4.43181599111595,36.8287658632055,1.28973166809028e-09,1.03906074388197e-08
"LRTM2",-4.16467898745904,-2.02504052319839,36.8085702459224,1.3031612634376e-09,1.04853590005658e-08
"APLP1",-1.60249432479436,2.115746480309,36.7817775218368,1.32119411673864e-09,1.06123355299347e-08
"DOK6",-1.60836724334076,1.19221334428824,36.7571635591661,1.33798067770545e-09,1.0719766993669e-08
"C1S",1.81509694007532,6.4252286046915,36.723871760639,1.36102574311629e-09,1.08951411079526e-08
"CDO1",1.79011256442958,3.5595698295119,36.7214634591669,1.36270813777916e-09,1.09039786983925e-08
"TMEM215",-3.17280267790207,4.93984641994867,36.7073209133971,1.37262996082129e-09,1.09787102339427e-08
"SNAP91",-2.86297788547753,-0.367097505381597,36.688706898127,1.38579911977046e-09,1.10746439194204e-08
"PART1",-4.30650529152263,-0.317754669896394,36.6793638050233,1.39245684004949e-09,1.11223991453178e-08
"PDK4",-2.05027374739638,8.71755800175935,36.653531403541,1.41103170595479e-09,1.12572025902073e-08
"CCL18",2.03791274551251,4.78398564852678,36.6331783387102,1.4258412210429e-09,1.13609292895607e-08
"CRYBB3",-1.8680354745938,-1.26069555054833,36.6030593047408,1.44804280477244e-09,1.15280840183995e-08
"MFAP3L",-1.70728374006075,2.3642543126169,36.5897716040733,1.45794726533252e-09,1.15873616551639e-08
"CD164L2",1.68082294166738,2.048807300315,36.5807534749449,1.46470786152271e-09,1.16361873600616e-08
"CCDC108",-1.85799627668316,0.400400218053516,36.5677685762176,1.47449739029653e-09,1.16991686876558e-08
"LRRTM1",-3.66538428698784,1.80855197218477,36.5324594224646,1.50145010764456e-09,1.19030014421006e-08
"TNFRSF11B",-1.83751000004126,5.44505933637815,36.5258625408582,1.5065401640355e-09,1.19326068137087e-08
"FAM162B",-1.52263560672048,0.665408232168169,36.5098681695581,1.51895302994625e-09,1.20215375820935e-08
"HLA-DQA2",1.85762761572698,4.786226790037,36.5037371758813,1.52373825908094e-09,1.20492926426988e-08
"BCHE",-3.52013588332283,2.00219611253792,36.5020070390826,1.52509135642038e-09,1.20549359543971e-08
"GDF6",-5.37337842471337,3.21608409781986,36.4868739830639,1.53697794903815e-09,1.21387131526046e-08
"SPINK7",2.36887297695052,-2.96371201736,36.4626129215196,1.5562282113639e-09,1.22753197659549e-08
"NTN3",-2.47237234700168,-2.71761071466834,36.4597399844449,1.55852370985587e-09,1.22882848089514e-08
"PPEF1",1.62169737896397,-0.77105047827178,36.4455247024242,1.56993181528e-09,1.23627212120546e-08
"ACSL6",-2.50788158383615,-0.922539323668155,36.3526239631227,1.64657380630951e-09,1.2906947774032e-08
"IL18R1",1.60546293991286,2.6127187320264,36.3224521729555,1.6722624759971e-09,1.30974209378884e-08
"IL2RA",1.62691823453768,0.968139245910865,36.3106461951397,1.68242313675983e-09,1.31715286437692e-08
"LAMC3",-2.49514639252441,1.44095423411824,36.2994469365477,1.69211876031189e-09,1.32309510034839e-08
"TAS1R1",-2.81659172309254,-1.77626998822232,36.25738131049,1.72903897411044e-09,1.34804974110546e-08
"HCN2",-3.20702044269214,0.62519103591744,36.0364942404791,1.93656387661309e-09,1.50115551817064e-08
"BTNL9",-1.65681318721079,3.77495653468843,36.0171327028885,1.95590205812591e-09,1.51489998355751e-08
"FABP4",-3.09024860333145,3.45964473184529,35.9388330639349,2.03609959736727e-09,1.57442779366562e-08
"GPR12",2.71177137898297,-2.22195475022642,35.8454752639673,2.13603523338793e-09,1.64697489651654e-08
"KIAA1755",1.65000446719004,0.793464692184676,35.8386839728696,2.14349383367535e-09,1.65205011252852e-08
"CHRM1",-2.18189191721527,-2.74293943933029,35.8055432898248,2.18026674673279e-09,1.67764851875129e-08
"ATP6V0E2-AS1",-1.58884117843967,1.84517808929393,35.7371790381719,2.25813158570069e-09,1.73331826765592e-08
"KY",-1.81243489699223,2.82420793153404,35.7122352095572,2.28723006106146e-09,1.75351204193292e-08
"OLFM2",-1.9239216627725,3.8957838227481,35.7074580589908,2.29284558704047e-09,1.75710264255638e-08
"ADAMTS12",1.59792291591777,0.812314202852252,35.6878402749616,2.31605135920738e-09,1.77056773008019e-08
"ARHGDIG",2.1164910267754,-2.41148867249128,35.6866708224449,2.31744210261592e-09,1.77091278956285e-08
"KRT71",-3.35699136383056,-2.65378758191439,35.5215045873597,2.52250288994519e-09,1.91365891420131e-08
"FGF17",-1.80375362350075,-0.141012868397488,35.5191800631017,2.52551493365232e-09,1.91516522643659e-08
"HSD11B1",1.85152970425962,0.428778295388131,35.4914999204366,2.56165996481629e-09,1.93789781929039e-08
"TREM1",1.83438240242419,3.13180284759088,35.4877050465161,2.56665556481969e-09,1.94089814311997e-08
"SLC22A16",1.97323592201872,-2.77280330243431,35.440047571287,2.63022904399974e-09,1.98499111038763e-08
"FA2H",-1.71326889240347,2.18073628551561,35.4156924368476,2.66332437225432e-09,2.00675423923814e-08
"C17orf47",-1.75232506055764,-2.43815315331034,35.3960425445407,2.69032961161706e-09,2.02548298075897e-08
"CARTPT",-7.8333296342126,4.07220507613786,35.3933892074953,2.69399709713999e-09,2.02743446208715e-08
"CFHR3",1.69259455915491,-1.99190635865846,35.3855604859486,2.70484728668244e-09,2.03235476478826e-08
"RADIL",-2.05732524251383,0.672500409187693,35.372233305481,2.7234187960939e-09,2.04386509331059e-08
"MMP20",2.32294386402381,-3.07527900193221,35.3708860098731,2.72530335308622e-09,2.04446553173026e-08
"WDR16",-1.77082904690152,-2.19009155058945,35.3110074741107,2.81039173150424e-09,2.10244067152056e-08
"RSPH4A",-1.62814895239447,0.0247846693103047,35.2976205867652,2.82977568052597e-09,2.11358681177795e-08
"IGF2BP3",-3.02767099183103,2.59769161072093,35.2938805949183,2.83521500190007e-09,2.11681082042852e-08
"PTPRN",2.38438785440308,-1.38767286220702,35.242378463404,2.91119158250376e-09,2.16924046297869e-08
"CALML3",3.76260447227724,-0.285926096128704,35.173416782331,3.01612717499539e-09,2.24123096188463e-08
"RNF175",1.60612612900528,-0.539212272851664,35.100319409958,3.13149426843377e-09,2.32420984049266e-08
"BET3L",-3.01486737800708,-1.42253134038859,35.0938704499135,3.14188215112872e-09,2.33100205875949e-08
"FAM20A",1.54944932748571,6.63239771289641,34.9914897335647,3.31149490871535e-09,2.452015004678e-08
"HLA-DRB6",1.56059264131416,4.49327609825761,34.8972659234087,3.47568592827679e-09,2.56552980109139e-08
"COX4I2",-1.630529122866,2.87164681134186,34.862337377114,3.53860129456985e-09,2.60890542061912e-08
"PTPRQ",-3.1315364462743,0.313179718198364,34.8483143881588,3.56418003642526e-09,2.626736592912e-08
"S100A4",1.61879977514058,7.53283311437582,34.8434992702014,3.57300572696924e-09,2.63221195642142e-08
"SLC15A1",-2.54189364555637,-0.583674246712297,34.5855709272025,4.07918801359169e-09,2.97719134464694e-08
"BICC1",1.74010082660826,0.948260954485488,34.4084992834689,4.46768049663371e-09,3.23567855253702e-08
"SLC6A4",-2.17172934568423,-1.76567862002896,34.3925213995516,4.50450799353711e-09,3.2598458615801e-08
"LIPK",3.15676106827464,-3.14542387194229,34.3274162340956,4.65773913774503e-09,3.36170360738014e-08
"OR7E91P",-1.82336598356992,-0.381298385608151,34.2904187625342,4.74713108492016e-09,3.41706434566303e-08
"TDRD9",-2.49332778707629,3.10668353314506,34.2857938028541,4.75842588875873e-09,3.42388720820151e-08
"FRMPD2",-2.06070322767351,0.954942951621119,34.2348838357373,4.88454806223517e-09,3.50927972824914e-08
"SPATA4",-1.52771771065911,-0.65836474018311,34.2200748147527,4.92185995738861e-09,3.53204811255006e-08
"MAGEL2",-2.09496641410093,0.402306730200119,34.1954504224731,4.98453503649339e-09,3.57023003449747e-08
"VWA3A",-3.73334454988175,-1.63099532039575,34.091840970141,5.25712356264517e-09,3.75406414405253e-08
"PGAM2",-2.03008206568221,3.14571829901741,34.0786265168682,5.29294660783345e-09,3.77250016827509e-08
"IGFL3",2.83902273384245,-3.05071373148279,34.0523839026527,5.36481411539442e-09,3.82083398955103e-08
"THSD7B",-1.60609507529814,0.679064428479996,34.023548505147,5.44490954785881e-09,3.87348810551828e-08
"PYY",-3.28135635821052,-1.82347822308917,34.0114870015026,5.47876672786662e-09,3.89463462872328e-08
"PRR18",-2.11406427404047,-1.88277808102995,34.0065376535362,5.49272070373007e-09,3.90161155639485e-08
"CEACAM1",1.5801803591717,2.24282070759206,34.005605061907,5.49535399428343e-09,3.90201180791831e-08
"DIO3OS",2.1463882986585,-3.09402188366689,34.0045221067214,5.49841344192555e-09,3.90271423972818e-08
"ANGPT4",-1.89812302161664,-0.697477793049042,33.9779086506443,5.57413730485087e-09,3.95497314531609e-08
"ERBB4",-1.71710576323277,2.85435976688369,33.9459508256266,5.66644898701858e-09,4.01895772397571e-08
"AQP4",-2.14715582035289,4.53132843097482,33.9159495388919,5.75450196413845e-09,4.0783410160879e-08
"EPHA8",-3.03827408551017,-2.73814806452435,33.9100295119547,5.77203829663267e-09,4.08777892285141e-08
"CHIAP2",1.83265747940062,-2.35776915934386,33.8422506189407,5.9766682908196e-09,4.21677210398694e-08
"ASPA",-1.88861542805137,-0.852764956423507,33.8350622301961,5.9987923307672e-09,4.22921589452593e-08
"MARCHF11",2.59744607243163,-1.43911017872906,33.8146771142166,6.06197966850256e-09,4.26738016096379e-08
"CNTN2",-2.23329232553678,-1.43114050113412,33.8012378112938,6.10400135946906e-09,4.29535773156815e-08
"ACOT6",-1.82321444215449,-2.0176069954768,33.7154860621027,6.37908359243862e-09,4.4705756090949e-08
"C8orf12",-4.23040897361364,-1.89282339525224,33.7043836726572,6.4155950196388e-09,4.49322704462255e-08
"ZMAT4",-4.14375336846555,2.81044000676402,33.6945880450132,6.44798276989308e-09,4.51215186258442e-08
"PRKG1",-1.79944581996039,1.78496741627165,33.6856598319046,6.47764516612e-09,4.53122696369923e-08
"SERPINB7",2.4367266291912,-2.48079595037225,33.6493982490657,6.59952910431467e-09,4.60964515281735e-08
"LINC00671",-2.10021562320923,-2.57497747095381,33.6394935030762,6.63321891684464e-09,4.63146085260574e-08
"SLC38A3",-2.38255210582898,2.26277539096683,33.620552246889,6.6981257329387e-09,4.67158957888865e-08
"SEMA3D",-3.65434701333965,4.79398118074006,33.4152510222007,7.44379436924179e-09,5.13842590439203e-08
"POPDC3",-4.65300517407415,0.0815036423297443,33.3631855646381,7.64576723631951e-09,5.26051109266772e-08
"CTLA4",1.91222770438932,0.820712475234203,33.3464958011581,7.71166497700804e-09,5.3000476903593e-08
"IYD",-1.86047198367137,9.77806416260581,33.3020543415545,7.88992466064723e-09,5.41466544239248e-08
"FGF5",2.65094908568594,-3.12555178534764,33.2864377731341,7.95353952175827e-09,5.45633650160796e-08
"CCDC154",-1.78810004026814,1.76387157883626,33.2483462907813,8.11087010208837e-09,5.55820149634932e-08
"SEMA6D",-1.54672486845709,3.89545578579657,33.2472484609,8.11545042621191e-09,5.55863305207762e-08
"TP63",2.00705377909434,2.41095638828766,33.2467820904963,8.11739698300959e-09,5.55863305207762e-08
"GJA3",-2.45946254121427,0.856748897082852,33.1626618708304,8.47626173358337e-09,5.78127663536591e-08
"CECR2",-2.2289073380484,-0.293877990337373,33.1612978544331,8.48220981642701e-09,5.78324121010061e-08
"HLA-DQB1",1.50152611126852,7.54427352926333,33.1604349903002,8.48597467702727e-09,5.78371636338822e-08
"RPL34-DT",-1.53289585668963,-2.36960116192676,33.1537568808515,8.51516935367562e-09,5.79942097743832e-08
"RYR2",-2.55114842302453,2.66352038538306,33.1040013740487,8.73587581959559e-09,5.93900941042251e-08
"PRIMA1",-2.66137612705654,0.582932554290991,33.0222934105492,9.11081707901875e-09,6.16500802489812e-08
"IL1F7",3.74508753960595,-1.91098341132701,33.0137635464539,9.15087636211379e-09,6.18767292606059e-08
"NCAM2",1.55617812692973,0.0319431793066548,32.9754190978078,9.33314577202376e-09,6.30639656251584e-08
"GPNMB",1.63168614941893,7.10424719630546,32.9487178848245,9.46221271659493e-09,6.38902701050314e-08
"SLC6A3",-2.3699157292298,-0.81698195523206,32.891527473343,9.74470363421969e-09,6.56800689711511e-08
"GABRA5",-2.88108965047572,-1.83527926224204,32.8806527201218,9.79936748143663e-09,6.59777413428726e-08
"PI15",1.87082317191425,-0.537963732382329,32.8462887104859,9.9741310372552e-09,6.70108048162277e-08
"DCLK3",-1.52476172142341,0.113444976577044,32.8276377975432,1.00702865901303e-08,6.75845648975211e-08
"APOA5",-3.47386846719361,-2.65628508752312,32.807823012498,1.01734599176093e-08,6.82041487790793e-08
"ASXL3",-2.71525972993734,0.0572921830581133,32.7932457178227,1.02500375655135e-08,6.85955655609018e-08
"C6orf186",-2.63367361159189,-1.90405620643171,32.746074250084,1.05018185597077e-08,7.01311666622778e-08
"MLNR",-2.97652174262461,-2.67525341134208,32.6914487137445,1.08011366260186e-08,7.19261842718837e-08
"NPPC",-3.4427764704415,-1.99753271513128,32.6369021699751,1.11085481900259e-08,7.37129005555676e-08
"SH3GL2",-3.14385768582452,1.41405903991655,32.5803588143904,1.14364672143473e-08,7.56094023158621e-08
"RBP4",1.93101525507242,0.625685427349229,32.5800186747296,1.14384688841947e-08,7.56094023158621e-08
"COL6A4P2",-2.49230781449492,-0.917683637563553,32.5517886008616,1.16058275582763e-08,7.66082146808909e-08
"PLA2G2E",2.35611276335044,-2.48713403727719,32.537845988085,1.16893872763757e-08,7.71057833919648e-08
"ZP1",-2.58362119947218,-2.40020574633174,32.5268262433134,1.17558560294814e-08,7.7517103136685e-08
"HIST1H2AK",-1.53964661047209,-1.32304333340284,32.4927160775133,1.19640103505642e-08,7.87794352528243e-08
"SYT8",2.25383154709351,-0.783133277071199,32.4887807440555,1.19882616741698e-08,7.89115604334667e-08
"SLC7A4",1.52223741948286,-0.0271173999160588,32.4444865606878,1.22646423420089e-08,8.0646333251326e-08
"RIMS4",-1.94183877990376,3.86686145455779,32.4297743299174,1.23578464474239e-08,8.11742582671898e-08
"GJB3",1.5652541455663,4.27149496249717,32.3881925881898,1.26251267933351e-08,8.27281509586209e-08
"SLC26A3",-4.09077284890367,-1.71921462914183,32.3600152802155,1.28095294453605e-08,8.37617929600891e-08
"SPON1",2.06334441587375,3.38944801591374,32.3463071760523,1.29002133703385e-08,8.42962989454497e-08
"FIGF",-1.8483074456093,-2.19242898234119,32.316540531253,1.30993505341407e-08,8.54494658372388e-08
"IL1F6",2.16217241025718,-3.21297757221406,32.2087117526455,1.38468495958653e-08,8.99830432889528e-08
"KLK4",-3.72047562933264,2.60420365694125,32.1580865584225,1.42123912137699e-08,9.22313250127332e-08
"CCL1",2.25605775528805,-3.03671361712701,32.1508452788131,1.42654614996503e-08,9.25438679254674e-08
"CHRNA7",-2.01941775476286,-0.174260153545117,32.1411295204322,1.43369788424434e-08,9.29119027630605e-08
"SOX3",-5.80876234159324,0.616640510891008,32.0550838858785,1.49862402174409e-08,9.68531369829263e-08
"PCAT18",-1.94241624185379,1.24882578635893,32.040272720233,1.51009332810365e-08,9.74607306450186e-08
"LRP1B",-3.49649616812566,2.41184803231652,32.0100828854106,1.53374437775256e-08,9.88517914850981e-08
"CNNM1",-2.51010301631028,-1.5683105627265,31.9859945067668,1.55288133706149e-08,9.98803103592059e-08
"PPBP",2.39920566344581,-0.255473943400722,31.8328551244391,1.68026301324013e-08,1.07705944663729e-07
"ONECUT2",-2.31208481312748,-0.820094543701762,31.8168184661141,1.69419350942533e-08,1.08525096974809e-07
"MT1M",-2.16562715294354,2.36985129889171,31.7984740935138,1.71027055170875e-08,1.09406245133401e-07
"KIAA1486",2.79903638527926,-0.443760455712804,31.7921989154555,1.71580513591241e-08,1.0972306113372e-07
"PIWIL1",-2.77198778812733,3.62459996670448,31.7763496773523,1.7298638645375e-08,1.10584583161278e-07
"LGALS2",2.07183108392179,0.133320118942878,31.7740949931389,1.73187318707093e-08,1.10675502788682e-07
"EN1",1.66783601998035,-1.66887241713772,31.773394585874,1.73249784965447e-08,1.10677903970471e-07
"PSG3",2.68349166340966,-1.7712488432043,31.7132420090279,1.78699597989249e-08,1.13966333602616e-07
"NAPSA",2.15255295908313,4.52341426513109,31.6855070855131,1.8126989717539e-08,1.15293525693335e-07
"ASTN1",-3.12782488086641,0.32477636165457,31.6768979348337,1.82075246295268e-08,1.15727664974996e-07
"ODF3L2",-1.54374612231214,-2.38939484567108,31.6248588473044,1.8702016322841e-08,1.18550911808406e-07
"MT1DP",-1.75233187408207,-1.18832811299038,31.6166396623221,1.8781338497273e-08,1.18933756584008e-07
"METTL11B",2.45773770382957,-3.18793209694894,31.6085449148579,1.88597891274244e-08,1.19350367448877e-07
"JAKMIP3",-1.69420313402201,-0.650406105269313,31.5518412855118,1.94186159489064e-08,1.22557665841575e-07
"UGT8",-1.78048884348775,2.01709225265941,31.5128282129106,1.98127010434964e-08,1.24896623779007e-07
"RPH3A",-3.01573836567487,-1.01187486057389,31.4992836900115,1.99513844560217e-08,1.2564182688595e-07
"OLFM3",-3.09940991574218,-1.8207176887999,31.4383075750301,2.05878656081638e-08,1.29331037135989e-07
"IL31RA",2.54812982056657,-2.31162985290481,31.4283832561646,2.06933654278393e-08,1.29907201147395e-07
"LEFTY2",-3.87741022436909,-1.07093921855381,31.3837566981198,2.11744980747147e-08,1.32662558226827e-07
"CIDEC",2.47538644176742,-2.15042647463453,31.3712678256295,2.13111401912681e-08,1.33385662312678e-07
"C14orf86",-2.07799423539366,-2.23322620356158,31.3219962930217,2.18588969513099e-08,1.36723266531551e-07
"SLC5A4",-1.67577899380012,-1.0734259527177,31.2760446409502,2.23824492562008e-08,1.39766125663431e-07
"PSG6",2.97675120714418,-2.53936851016595,31.2481550178048,2.27063177260616e-08,1.41647750420819e-07
"APOD",1.66965651054699,4.33781137995092,31.1137859420431,2.43337017143148e-08,1.51199388503053e-07
"SORCS1",-2.83472677028706,3.12249140463324,31.0773266500275,2.47950844023593e-08,1.53762148405683e-07
"SYTL5",1.82941941722108,4.80185677212856,31.0500694815887,2.51457324981395e-08,1.55782894858668e-07
"AR",-2.10324601344894,0.614077405987133,30.9596625648451,2.63447213830829e-08,1.62516586228364e-07
"HSPC072",-2.53786288272143,-2.47131451962945,30.902135399908,2.71373018739113e-08,1.66968803827342e-07
"C6orf15",1.95470348852836,-2.5191717991246,30.851678580717,2.78521111464128e-08,1.70864952597519e-07
"CCL11",2.68009807139548,-2.61939451187799,30.7600670252695,2.91985103046446e-08,1.78370160811134e-07
"STRA6",1.84498057510267,4.91622430213472,30.75288967526,2.93067089246508e-08,1.78915180261502e-07
"FHL5",-1.50188389774294,1.37957226362062,30.6448254817275,3.09851843613915e-08,1.88126472006748e-07
"KCNK2",-2.08289996890684,2.66194701363257,30.637019700206,3.11100905717684e-08,1.88824026870244e-07
"TREX2",-1.62190343173047,-1.6010641426938,30.6103125468277,3.15412798139929e-08,1.91133464176598e-07
