"Hugo_Symbol","logFC","logCPM","LR","PValue","FDR"
"MMP7",-4.09013665920445,4.48332812250947,133.480653103789,7.09709376620705e-31,8.25891430126761e-29
"CFH",-1.80158625240011,7.20056874161056,132.811904492059,9.93967807290682e-31,1.13565340018448e-28
"GPR115",-3.60430593555012,0.231742064295491,132.144371674229,1.39124452345905e-30,1.57052345845809e-28
"HOXA10",1.86033687157963,-1.41208403702032,131.884415374576,1.58589201118009e-30,1.76906723045959e-28
"ARSI",-2.99202015502025,0.679478000650943,131.676668944039,1.76085052234743e-30,1.95267964984081e-28
"RPL23AP32",2.13991426359598,-2.38351610983144,131.288765562123,2.14084822571708e-30,2.36019127200108e-28
"KCNN4",-2.64303139636788,5.71185211157638,130.810069736011,2.72467610651706e-30,2.95204562988848e-28
"ADAMTS14",-2.67520982046593,2.48244583426801,130.317485137813,3.49208992700246e-30,3.71937171208194e-28
"SYT1",-3.14807289039698,3.19185077194721,130.01640061011,4.06405832955063e-30,4.23290760379494e-28
"LOC100126784",-1.66424837278704,2.31833392651486,129.921624046463,4.26281419165851e-30,4.41552599676628e-28
"ACOT6",1.70867138145853,-2.0176069954768,129.494080784606,5.28739030898225e-30,5.35902591962007e-28
"OGDHL",1.80132139578315,5.20654514981949,128.806297575402,7.47705809846378e-30,7.49663240326777e-28
"CCL22",-2.69851670078643,2.41253063271905,128.796061047021,7.51571994598774e-30,7.49663240326777e-28
"GALNT5",-2.92774369420991,1.42589778279831,128.366998734046,9.32940673335392e-30,9.16031123631188e-28
"CTHRC1",-2.5218169221395,4.06227784529292,128.113648835244,1.0599632513585e-29,1.03535892303681e-27
"PODNL1",-2.77125384420718,1.58717915456228,127.962279298246,1.14396606295094e-29,1.11165197003872e-27
"MUC4",-3.53333786372226,1.5610087550997,127.621856249876,1.35801573993951e-29,1.29955902179389e-27
"CACNB4",1.67956311652303,1.98750579009678,127.441306866634,1.48735069983067e-29,1.41613815117211e-27
"MATN1",-5.63158085391247,2.72246070187233,127.35835403124,1.55083507068783e-29,1.46411564228605e-27
"HRH1",-1.50255728135207,3.92594123226925,127.139743779145,1.7314248012524e-29,1.62392141060747e-27
"EMX1",2.69525784321985,-2.7123877781475,126.771703596254,2.08421491544462e-29,1.93554776285527e-27
"FLJ42709",-1.76651934503696,3.86675385293943,126.639252356846,2.22806299539189e-29,2.04894846776234e-27
"EPHB3",-1.74402148652886,4.58370535445592,126.564774358395,2.31326804853061e-29,2.10675020535744e-27
"MGAT3",-2.16731643674427,5.58582932144721,126.006601050333,3.06462188149593e-29,2.76431826363451e-27
"KIAA1486",-4.86615255714478,-0.443760455712804,125.915800221851,3.20810215414957e-29,2.86631003838994e-27
"MACC1",-1.79331117217913,4.65306722818964,125.731474134234,3.52036208506159e-29,3.13046537865949e-27
"ITGA2",-1.73180840017798,6.34283277552065,125.699580720318,3.57739707434623e-29,3.16624834016785e-27
"UOX",1.74143857062207,-1.32373165349552,125.57723103004,3.80490018915926e-29,3.35186814794534e-27
"TMEM163",-2.51103783363883,4.75527327220457,125.272013355132,4.43752444747758e-29,3.89098655273708e-27
"ENTREZ_729884",-4.22671183704329,1.78803904291485,123.951492454447,8.63284302162708e-29,7.20116622317318e-27
"DUSP5",-1.76662341109037,7.58930570081465,123.777786929747,9.42265549661248e-29,7.79104830798853e-27
"CEACAM6",-3.84624098777577,4.02697646116221,123.729583552498,9.65436712983246e-29,7.9132230057218e-27
"CSF2",-2.57707857427897,0.344936309416014,123.415011307848,1.13129660009618e-28,9.17771650937676e-27
"COL8A2",-1.73590642257621,7.01629077664117,123.408603040821,1.13495624603099e-28,9.17771650937676e-27
"KRT19",-2.01485664273101,8.42469034732441,122.510095810253,1.78504613292012e-28,1.40802048944812e-26
"C20orf103",-3.25586770318666,4.55276662524105,122.357915900369,1.92734986287524e-28,1.5139333172885e-26
"CREB5",-1.6457264951042,3.80336449011432,121.439354840685,3.06220357217733e-28,2.33719278310474e-26
"LY6G6C",-2.89806562858859,1.20933107377059,120.498100609897,4.92138789830023e-28,3.63835312387278e-26
"FUT3",-2.85881145363248,1.05412984989376,120.444898279915,5.05515763205098e-28,3.72264967497754e-26
"MYO1G",-2.34301179392239,5.3968227022933,120.164330224843,5.82314510203264e-28,4.22222813321228e-26
"MAPT",1.67216968929149,1.92157243408752,119.93989624407,6.52067094902832e-28,4.70987313145907e-26
"DTX4",-1.6134149993745,8.73322427047013,119.291515947158,9.04158205496732e-28,6.38396647566456e-26
"SFTPC",2.47926507235782,0.237437668242783,118.722172892172,1.20475238406605e-27,8.3194109686495e-26
"P2RY6",-1.64375002963725,2.79838104367388,118.655140418846,1.24616160423325e-27,8.54277765927464e-26
"SIX2",1.96317095259242,-0.343309121984785,118.222943172852,1.54954556844241e-27,1.04328689486701e-25
"KLK15",3.09247223794768,-0.489001186350711,118.076362307264,1.66839548282301e-27,1.11721478280226e-25
"PRRT4",2.74249664191237,1.95578132252931,118.0730312994,1.6711997069289e-27,1.11721478280226e-25
"MAMLD1",-1.50758003157833,4.41739398693625,117.983069438481,1.74874360472933e-27,1.16492277160273e-25
"WNT4",1.93731551873727,2.58191653180781,117.410397808947,2.33410040145995e-27,1.538547579312e-25
"EPHX3",-1.94983152729756,0.749019662384056,117.254692173208,2.52472471823115e-27,1.64692423488213e-25
"HLA-G",-2.3894236262201,4.74223004104832,116.829424235676,3.12849776092372e-27,2.02675050821079e-25
"PVRL4",-1.93447112735156,5.02724703789707,116.546471665572,3.60824576473075e-27,2.29806247151028e-25
"NAPSA",-3.21084162440392,4.52341426513109,116.062065764142,4.60652050981664e-27,2.92397726097856e-25
"SLPI",-2.75269052698458,6.97763441353772,116.023041472285,4.69806308316817e-27,2.97207668603646e-25
"PLEKHA6",-1.76148180263963,4.07762636497246,115.90163748236,4.99464885316196e-27,3.12820997275114e-25
"ST6GALNAC5",-3.20027493761114,3.89570682635135,115.298733885946,6.76920292701977e-27,4.20868303056444e-25
"FAM176A",-1.77102494211263,4.21440740400329,115.143235755818,7.32135892719453e-27,4.52531995067119e-25
"SOD3",1.58117902394986,6.20593878748551,114.794028708882,8.73111295521928e-27,5.3268265835532e-25
